cf,El,capex[USD],lcoh[USD/kg],FOM_PV[USD],FOM_WIND[USD],FOM_EL[USD],FOM_UG[USD],H_total[kg],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s],C_trans[USD],C_pipe[USD],LCOH-PV,LCOH-wind,LCOH-el,LCOH-UG,LCOH-pipe-storage,LCOH-trans,LCOH-pipe,pv_capacity_HI34[kW],pv_capacity_HI35[kW],pv_capacity_HJ34[kW],pv_capacity_HJ35[kW],pv_capacity_HK34[kW],pv_capacity_HK35[kW],pv_capacity_HK39[kW],pv_capacity_HK40[kW],pv_capacity_HK41[kW],pv_capacity_HK42[kW],pv_capacity_HK43[kW],pv_capacity_HK44[kW],pv_capacity_HK45[kW],pv_capacity_HK46[kW],pv_capacity_HK47[kW],pv_capacity_HL34[kW],pv_capacity_HL35[kW],pv_capacity_HL39[kW],pv_capacity_HL40[kW],pv_capacity_HL41[kW],pv_capacity_HL42[kW],pv_capacity_HL43[kW],pv_capacity_HL44[kW],pv_capacity_HL45[kW],pv_capacity_HL46[kW],pv_capacity_HL47[kW],pv_capacity_HM34[kW],pv_capacity_HM35[kW],pv_capacity_HM39[kW],pv_capacity_HM40[kW],pv_capacity_HM41[kW],pv_capacity_HM42[kW],pv_capacity_HM43[kW],pv_capacity_HM44[kW],pv_capacity_HM45[kW],pv_capacity_HM46[kW],pv_capacity_HM47[kW],pv_capacity_HN34[kW],pv_capacity_HN35[kW],pv_capacity_HN39[kW],pv_capacity_HN40[kW],pv_capacity_HN41[kW],pv_capacity_HN42[kW],pv_capacity_HN43[kW],pv_capacity_HN44[kW],pv_capacity_HN45[kW],pv_capacity_HN46[kW],pv_capacity_HN47[kW],pv_capacity_HO34[kW],pv_capacity_HO35[kW],pv_capacity_HO39[kW],pv_capacity_HO40[kW],pv_capacity_HO41[kW],pv_capacity_HO42[kW],pv_capacity_HO43[kW],pv_capacity_HO44[kW],pv_capacity_HO45[kW],pv_capacity_HO46[kW],pv_capacity_HO47[kW],pv_capacity_HP34[kW],pv_capacity_HP35[kW],pv_capacity_HP39[kW],pv_capacity_HP40[kW],pv_capacity_HP41[kW],pv_capacity_HP42[kW],pv_capacity_HP43[kW],pv_capacity_HP44[kW],pv_capacity_HP45[kW],pv_capacity_HP46[kW],pv_capacity_HP47[kW],pv_capacity_HQ34[kW],pv_capacity_HQ35[kW],pv_capacity_HQ39[kW],pv_capacity_HQ40[kW],pv_capacity_HQ41[kW],pv_capacity_HQ42[kW],pv_capacity_HQ43[kW],pv_capacity_HQ44[kW],pv_capacity_HQ45[kW],pv_capacity_HQ46[kW],pv_capacity_HQ47[kW],pv_capacity_HR34[kW],pv_capacity_HR35[kW],pv_capacity_HR39[kW],pv_capacity_HR40[kW],pv_capacity_HR41[kW],pv_capacity_HR42[kW],pv_capacity_HR43[kW],pv_capacity_HR44[kW],pv_capacity_HR45[kW],pv_capacity_HR46[kW],pv_capacity_HR47[kW],pv_capacity_HS34[kW],pv_capacity_HS35[kW],pv_capacity_HS39[kW],pv_capacity_HS40[kW],pv_capacity_HS41[kW],pv_capacity_HS42[kW],pv_capacity_HS43[kW],pv_capacity_HS44[kW],pv_capacity_HS45[kW],pv_capacity_HS46[kW],pv_capacity_HS47[kW],pv_capacity_HT34[kW],pv_capacity_HT35[kW],pv_capacity_HU34[kW],pv_capacity_HU35[kW],pv_capacity_HV34[kW],pv_capacity_HV35[kW],pv_capacity_HW34[kW],pv_capacity_HW35[kW],wind_capacity_HI34[kW],wind_capacity_HI35[kW],wind_capacity_HJ34[kW],wind_capacity_HJ35[kW],wind_capacity_HK34[kW],wind_capacity_HK35[kW],wind_capacity_HK39[kW],wind_capacity_HK40[kW],wind_capacity_HK41[kW],wind_capacity_HK42[kW],wind_capacity_HK43[kW],wind_capacity_HK44[kW],wind_capacity_HK45[kW],wind_capacity_HK46[kW],wind_capacity_HK47[kW],wind_capacity_HL34[kW],wind_capacity_HL35[kW],wind_capacity_HL39[kW],wind_capacity_HL40[kW],wind_capacity_HL41[kW],wind_capacity_HL42[kW],wind_capacity_HL43[kW],wind_capacity_HL44[kW],wind_capacity_HL45[kW],wind_capacity_HL46[kW],wind_capacity_HL47[kW],wind_capacity_HM34[kW],wind_capacity_HM35[kW],wind_capacity_HM39[kW],wind_capacity_HM40[kW],wind_capacity_HM41[kW],wind_capacity_HM42[kW],wind_capacity_HM43[kW],wind_capacity_HM44[kW],wind_capacity_HM45[kW],wind_capacity_HM46[kW],wind_capacity_HM47[kW],wind_capacity_HN34[kW],wind_capacity_HN35[kW],wind_capacity_HN39[kW],wind_capacity_HN40[kW],wind_capacity_HN41[kW],wind_capacity_HN42[kW],wind_capacity_HN43[kW],wind_capacity_HN44[kW],wind_capacity_HN45[kW],wind_capacity_HN46[kW],wind_capacity_HN47[kW],wind_capacity_HO34[kW],wind_capacity_HO35[kW],wind_capacity_HO39[kW],wind_capacity_HO40[kW],wind_capacity_HO41[kW],wind_capacity_HO42[kW],wind_capacity_HO43[kW],wind_capacity_HO44[kW],wind_capacity_HO45[kW],wind_capacity_HO46[kW],wind_capacity_HO47[kW],wind_capacity_HP34[kW],wind_capacity_HP35[kW],wind_capacity_HP39[kW],wind_capacity_HP40[kW],wind_capacity_HP41[kW],wind_capacity_HP42[kW],wind_capacity_HP43[kW],wind_capacity_HP44[kW],wind_capacity_HP45[kW],wind_capacity_HP46[kW],wind_capacity_HP47[kW],wind_capacity_HQ34[kW],wind_capacity_HQ35[kW],wind_capacity_HQ39[kW],wind_capacity_HQ40[kW],wind_capacity_HQ41[kW],wind_capacity_HQ42[kW],wind_capacity_HQ43[kW],wind_capacity_HQ44[kW],wind_capacity_HQ45[kW],wind_capacity_HQ46[kW],wind_capacity_HQ47[kW],wind_capacity_HR34[kW],wind_capacity_HR35[kW],wind_capacity_HR39[kW],wind_capacity_HR40[kW],wind_capacity_HR41[kW],wind_capacity_HR42[kW],wind_capacity_HR43[kW],wind_capacity_HR44[kW],wind_capacity_HR45[kW],wind_capacity_HR46[kW],wind_capacity_HR47[kW],wind_capacity_HS34[kW],wind_capacity_HS35[kW],wind_capacity_HS39[kW],wind_capacity_HS40[kW],wind_capacity_HS41[kW],wind_capacity_HS42[kW],wind_capacity_HS43[kW],wind_capacity_HS44[kW],wind_capacity_HS45[kW],wind_capacity_HS46[kW],wind_capacity_HS47[kW],wind_capacity_HT34[kW],wind_capacity_HT35[kW],wind_capacity_HU34[kW],wind_capacity_HU35[kW],wind_capacity_HV34[kW],wind_capacity_HV35[kW],wind_capacity_HW34[kW],wind_capacity_HW35[kW]
100,HN40,2259282725.0733,3.56788127565002,0,29845730.9625382,28882947.4450279,2507877.26358949,66698640.0000005,0,889324.522125692,772271.322059569,2434832.29474708,0,0,0,0,1293967179.69288,824013500.63756,104502632.160401,0,0,2.115,8323617.00267673,28378032.3578495,0,1.9650855985115,1.39947110409614,0.160164813286178,0,0.00976225664834065,0.0332828426588048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140524.522125692,748800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HP34,2271336525.52245,3.56831604290543,0,29500480.3185036,28550155.5951587,2271988.89102388,66698640.0000005,0,879036.958239082,763373.14425558,2205814.45730474,0,0,0,0,1278998774.23786,814519144.920704,94673221.372627,0,0,2.115,66587437.5303724,16138507.579097,0,1.9423538024861,1.38334627547686,0.145099874623958,0,0.0780962956990697,0.018927859469948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416000,0,0,0,0,0,0,0,0,0,0,463036.958239082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HR34,2274191292.13037,3.57066584772633,0,29430997.9501082,28483180.5834937,2341856.03390338,66698640.0000005,0,876966.56585543,761582.368542612,2273646.63485765,0,1.10594555735588E-10,0,0,1275986353.31965,812608387.234966,97584568.127286,0,0,2.115,62998320.4619955,25058790.4783685,0,1.93777898400853,1.38010112213162,0.149561918303926,0,0.0738868418100731,0.0293899087221528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453280.260018959,0,0,0,0,0,0,0,0,0,0,423686.305836471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HI35,2261720358.86703,3.5730461598634,0,29735900.5027432,28777080.3524714,2877377.47684478,66698640.0000005,0,886051.862417854,769440.6511356,2793570.36586872,0,0,0,0,1289205459.81798,820993174.761686,119899615.668972,0,0,2.115,15782292.8180046,18213926.1772622,0,1.95785420400848,1.39434150514543,0.183762831229262,0,0.0185100771622574,0.0213619898487861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566800,0,319251.862417854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HW34,2269990485.9131,3.57660253395655,0,29657597.9691528,28701603.4621218,2621417.31811646,66698640.0000005,0,883718.652239357,767422.552463149,2545065.35739462,0,0,0,0,1285810639.00827,818839863.478179,109233818.461249,0,0,2.115,9047207.28330723,48305653.0290947,0,1.95269865324383,1.39068440860871,0.16741601409167,0,0.0106109110284603,0.0566547190102652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45285.1619682851,0,733200,105233.490271072
100,HQ34,2275072665.61518,3.57664475406414,0,29568264.9372638,28615494.1225725,2402113.47385248,66698640.0000005,0,881056.762135394,765120.163705148,2332149.00374027,0,0,0,0,1281937588.907,816383214.673393,100095480.911317,0,0,2.115,56136763.4781839,20262726.9256587,0,1.94681683870035,1.38651213593047,0.153410241249657,0,0.0658393451194347,0.0237649017944856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9285399936339E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9285399936339E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712400,0,0,0,0,0,0,0,0,0,0,168656.762135394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HO39,2265539911.26613,3.57839551756007,0,29812999.0505099,28851396.7043069,2783966.41126233,66698640.0000005,0,888349.19697586,771427.719366495,2702880.0109343,0,4.65661287307739E-10,0,0,1292548081.59988,823113376.564051,116007199.413998,0,0,2.115,9390520.10539418,24426265.3272904,0,1.9629304826251,1.39794236988244,0.177797162137281,0,0.0110135614481998,0.0286480590119404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170749.19697586,0,0,0,0,0,0,0,0,0,0,717600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HL40,2266080960.42971,3.57893022242461,0,29972126.0308407,29004781.3918184,2464794.33022829,66698640.0000005,0,893090.763731843,775528.914219743,2393004.20410513,0,0,0,0,1299447061.22983,827489351.472466,102707376.865095,0,0,2.115,8122135.79911669,28601831.9925948,0,1.9734076305219,1.4053743481593,0.157413334943198,0,0.00952595178011603,0.0335453234374718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743600,0,0,0,0,0,0,0,0,0,0,149490.763731843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HV34,2284227314.72293,3.58290690551937,0,29395486.9698678,28448951.0606555,2442973.33261953,66698640.0000005,0,875908.431760066,760667.140659238,2371818.76953353,0,0,0,0,1274446768.2109,811631839.083407,101798101.232037,0,0,2.115,52963456.0585561,43956026.2863756,0,1.93544089029767,1.37844259236383,0.156019743614601,0,0.0621175687036615,0.0515533102629316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597253.448070161,278654.983689905,0,0,0
100,HK40,2276088615.98793,3.59246661877741,5.64028702609182E-11,29947281.1398338,28980833.0592639,2633580.72970368,66698640.0000005,2.46839694796141E-12,892350.451127347,774888.584472298,2556874.49485794,0,6.63567334413528E-10,0,2.77126925347627E-09,1298369906.39029,826806119.631942,109740664.846983,0,0,2.115,12184385.0660371,30086607.6131438,4.09588815068708E-18,1.97177180737602,1.40421397491605,0.168192826647082,0,0.014290313223039,0.0352867251223809,0,0,0,0,0,0,2.46839694796141E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10026162504274E-11,2.6697785937658E-11,1.42318392768818E-11,0,0,0,9.05333924285694E-11,670800,0,0,0,0,0,0,0,0,-6.33889615051266E-12,0,221550.451127347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.58811281359972E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HM41,2276506658.20935,3.59269769069422,0,30020168.3782609,29051090.0720375,2473146.59004015,66698640.0000005,0,894522.299709801,776767.114225603,2401113.19421373,0,0,-4.03895888506452E-11,0,1301529946.07776,828810510.878718,103055413.488537,0,-7.91635941472646E-09,2.115,9346014.43743551,34076553.235033,0,1.9765708073646,1.4076181517032,0.157946749457818,0,0.0109613634971434,0.0399662860826317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145722.299709801,748800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HK34,2284247472.13782,3.59469731151993,0,29745740.3622448,28786565.1285394,2539933.06922877,66698640.0000005,0,886345.064429225,769694.254773782,2465954.43614443,0,0,0,0,1289632068.74452,821263769.843625,105838389.740711,0,0,2.115,57161670.4096373,10622453.728696,0,1.95850207442661,1.39480107285615,0.162212047494763,0,0.0670413952020242,0.0124584203599596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201594.029756953,0,0,0,0,0,0,0,0,0,0,0,684751.034672272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HL41,2277836539.57555,3.59485338188177,0,30014063.5576685,29045205.5514054,2524885.34684466,66698640.0000005,0,894340.39206402,776609.774101749,2451344.99693656,0,0,0,0,1301265270.45315,828642628.966566,105211354.829557,0,0,2.115,9130833.50900502,34296969.4274253,0,1.97616885724843,1.40733302787358,0.16125102931376,0,0.010708991067166,0.040224798630589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113203.767163314,0,0,0,0,0,0,0,0,0,0,717600,0,0,0,0,0,0,0,0,0,0,63536.6249007057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HK39,2281939289.23307,3.59770000233377,0,29872120.2088431,28908384.4029198,2672570.91554627,66698640.0000005,0,890110.852468508,772951.454623523,2594729.04421968,0,0,0,0,1295111290.34168,824739202.0833,111365376.354253,0,0,2.115,26606981.9081616,24634990.1308627,0,1.96682310421824,1.40070360599414,0.170682922923378,0,0.031205686895697,0.028892859451544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400400,0,0,0,0,0,0,0,0,0,0,489710.852468508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HP39,2278472538.46706,3.59800728639313,10857.6302258797,29768055.00172,28808074.516801,3157776.34270011,66698640.0000005,475.169812948783,887009.982172823,770269.37210698,3065802.27446612,0,0,0,533473.148997599,1290599524.06146,821877420.038148,131583767.825099,0,0,2.115,7252646.89567285,26226686.4070232,0.000788464111507054,1.95997130219401,1.39584327145434,0.201670418912039,0,0.00850618191016966,0.030759661774271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.169812948783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143409.982172823,0,0,0,0,0,0,0,0,0,0,743600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HO40,2279793257.58974,3.59907581501169,0,29887616.2107902,28923321.2125758,2901779.95109308,66698640.0000005,0,890572.592693392,773350.83456085,2817262.08843988,0,0,0,0,1295783122.36889,825165340.476427,120916460.802183,0,0,2.115,7985318.46920868,29689033.8514164,0,1.96784338314185,1.4014273421551,0.185321287772747,0,0.00936548717824005,0.0348204353955252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146972.592693392,0,0,0,0,0,0,0,0,0,0,743600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
