cf,El,capex[USD],lcoh[USD/kg],FOM_PV[USD],FOM_WIND[USD],FOM_EL[USD],FOM_UG[USD],H_total[kg],pv_capacity[kW],wind_capacity[kW],el_capacity[kW],ug_capcaity[kgH2],pipe_storage_capacity[kgH2],bat_e_capacity[kWh],bat_p_capacity[kW],pv_cost[USD],wind_cost[USD],el_cost[USD],ug_storage_cost[USD],pipe_storage_cost[USD],bat_cost[USD],load[kg/s],C_trans[USD],C_pipe[USD],LCOH-PV,LCOH-wind,LCOH-el,LCOH-UG,LCOH-pipe-storage,LCOH-trans,LCOH-pipe,pv_capacity_HI34[kW],pv_capacity_HI35[kW],pv_capacity_HJ34[kW],pv_capacity_HJ35[kW],pv_capacity_HK34[kW],pv_capacity_HK35[kW],pv_capacity_HK39[kW],pv_capacity_HK40[kW],pv_capacity_HK41[kW],pv_capacity_HK42[kW],pv_capacity_HK43[kW],pv_capacity_HK44[kW],pv_capacity_HK45[kW],pv_capacity_HK46[kW],pv_capacity_HK47[kW],pv_capacity_HL34[kW],pv_capacity_HL35[kW],pv_capacity_HL39[kW],pv_capacity_HL40[kW],pv_capacity_HL41[kW],pv_capacity_HL42[kW],pv_capacity_HL43[kW],pv_capacity_HL44[kW],pv_capacity_HL45[kW],pv_capacity_HL46[kW],pv_capacity_HL47[kW],pv_capacity_HM34[kW],pv_capacity_HM35[kW],pv_capacity_HM39[kW],pv_capacity_HM40[kW],pv_capacity_HM41[kW],pv_capacity_HM42[kW],pv_capacity_HM43[kW],pv_capacity_HM44[kW],pv_capacity_HM45[kW],pv_capacity_HM46[kW],pv_capacity_HM47[kW],pv_capacity_HN34[kW],pv_capacity_HN35[kW],pv_capacity_HN39[kW],pv_capacity_HN40[kW],pv_capacity_HN41[kW],pv_capacity_HN42[kW],pv_capacity_HN43[kW],pv_capacity_HN44[kW],pv_capacity_HN45[kW],pv_capacity_HN46[kW],pv_capacity_HN47[kW],pv_capacity_HO34[kW],pv_capacity_HO35[kW],pv_capacity_HO39[kW],pv_capacity_HO40[kW],pv_capacity_HO41[kW],pv_capacity_HO42[kW],pv_capacity_HO43[kW],pv_capacity_HO44[kW],pv_capacity_HO45[kW],pv_capacity_HO46[kW],pv_capacity_HO47[kW],pv_capacity_HP34[kW],pv_capacity_HP35[kW],pv_capacity_HP39[kW],pv_capacity_HP40[kW],pv_capacity_HP41[kW],pv_capacity_HP42[kW],pv_capacity_HP43[kW],pv_capacity_HP44[kW],pv_capacity_HP45[kW],pv_capacity_HP46[kW],pv_capacity_HP47[kW],pv_capacity_HQ34[kW],pv_capacity_HQ35[kW],pv_capacity_HQ39[kW],pv_capacity_HQ40[kW],pv_capacity_HQ41[kW],pv_capacity_HQ42[kW],pv_capacity_HQ43[kW],pv_capacity_HQ44[kW],pv_capacity_HQ45[kW],pv_capacity_HQ46[kW],pv_capacity_HQ47[kW],pv_capacity_HR34[kW],pv_capacity_HR35[kW],pv_capacity_HR39[kW],pv_capacity_HR40[kW],pv_capacity_HR41[kW],pv_capacity_HR42[kW],pv_capacity_HR43[kW],pv_capacity_HR44[kW],pv_capacity_HR45[kW],pv_capacity_HR46[kW],pv_capacity_HR47[kW],pv_capacity_HS34[kW],pv_capacity_HS35[kW],pv_capacity_HS39[kW],pv_capacity_HS40[kW],pv_capacity_HS41[kW],pv_capacity_HS42[kW],pv_capacity_HS43[kW],pv_capacity_HS44[kW],pv_capacity_HS45[kW],pv_capacity_HS46[kW],pv_capacity_HS47[kW],pv_capacity_HT34[kW],pv_capacity_HT35[kW],pv_capacity_HU34[kW],pv_capacity_HU35[kW],pv_capacity_HV34[kW],pv_capacity_HV35[kW],pv_capacity_HW34[kW],pv_capacity_HW35[kW],wind_capacity_HI34[kW],wind_capacity_HI35[kW],wind_capacity_HJ34[kW],wind_capacity_HJ35[kW],wind_capacity_HK34[kW],wind_capacity_HK35[kW],wind_capacity_HK39[kW],wind_capacity_HK40[kW],wind_capacity_HK41[kW],wind_capacity_HK42[kW],wind_capacity_HK43[kW],wind_capacity_HK44[kW],wind_capacity_HK45[kW],wind_capacity_HK46[kW],wind_capacity_HK47[kW],wind_capacity_HL34[kW],wind_capacity_HL35[kW],wind_capacity_HL39[kW],wind_capacity_HL40[kW],wind_capacity_HL41[kW],wind_capacity_HL42[kW],wind_capacity_HL43[kW],wind_capacity_HL44[kW],wind_capacity_HL45[kW],wind_capacity_HL46[kW],wind_capacity_HL47[kW],wind_capacity_HM34[kW],wind_capacity_HM35[kW],wind_capacity_HM39[kW],wind_capacity_HM40[kW],wind_capacity_HM41[kW],wind_capacity_HM42[kW],wind_capacity_HM43[kW],wind_capacity_HM44[kW],wind_capacity_HM45[kW],wind_capacity_HM46[kW],wind_capacity_HM47[kW],wind_capacity_HN34[kW],wind_capacity_HN35[kW],wind_capacity_HN39[kW],wind_capacity_HN40[kW],wind_capacity_HN41[kW],wind_capacity_HN42[kW],wind_capacity_HN43[kW],wind_capacity_HN44[kW],wind_capacity_HN45[kW],wind_capacity_HN46[kW],wind_capacity_HN47[kW],wind_capacity_HO34[kW],wind_capacity_HO35[kW],wind_capacity_HO39[kW],wind_capacity_HO40[kW],wind_capacity_HO41[kW],wind_capacity_HO42[kW],wind_capacity_HO43[kW],wind_capacity_HO44[kW],wind_capacity_HO45[kW],wind_capacity_HO46[kW],wind_capacity_HO47[kW],wind_capacity_HP34[kW],wind_capacity_HP35[kW],wind_capacity_HP39[kW],wind_capacity_HP40[kW],wind_capacity_HP41[kW],wind_capacity_HP42[kW],wind_capacity_HP43[kW],wind_capacity_HP44[kW],wind_capacity_HP45[kW],wind_capacity_HP46[kW],wind_capacity_HP47[kW],wind_capacity_HQ34[kW],wind_capacity_HQ35[kW],wind_capacity_HQ39[kW],wind_capacity_HQ40[kW],wind_capacity_HQ41[kW],wind_capacity_HQ42[kW],wind_capacity_HQ43[kW],wind_capacity_HQ44[kW],wind_capacity_HQ45[kW],wind_capacity_HQ46[kW],wind_capacity_HQ47[kW],wind_capacity_HR34[kW],wind_capacity_HR35[kW],wind_capacity_HR39[kW],wind_capacity_HR40[kW],wind_capacity_HR41[kW],wind_capacity_HR42[kW],wind_capacity_HR43[kW],wind_capacity_HR44[kW],wind_capacity_HR45[kW],wind_capacity_HR46[kW],wind_capacity_HR47[kW],wind_capacity_HS34[kW],wind_capacity_HS35[kW],wind_capacity_HS39[kW],wind_capacity_HS40[kW],wind_capacity_HS41[kW],wind_capacity_HS42[kW],wind_capacity_HS43[kW],wind_capacity_HS44[kW],wind_capacity_HS45[kW],wind_capacity_HS46[kW],wind_capacity_HS47[kW],wind_capacity_HT34[kW],wind_capacity_HT35[kW],wind_capacity_HU34[kW],wind_capacity_HU35[kW],wind_capacity_HV34[kW],wind_capacity_HV35[kW],wind_capacity_HW34[kW],wind_capacity_HW35[kW]
100,HJ34,3105684146.51943,4.71790771507284,0,38099232.3561847,33631317.2985824,0,66698640.0000005,0,1135257.22157881,899233.082849797,0,736620.460234412,0,0,0,1651799257.39716,959481699.400734,0,380096157.480957,0,2.115,99808205.0996823,14498827.1408922,0,2.50850793071395,1.62954479772656,0,0.445791323553684,0.117058883593513,0.0170047794851444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551200,0,165042.463821575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419014.75775723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HQ42,3218692119.66774,4.71973924638701,9037557.47294061,30019845.6759221,23955064.282463,0,66698640.0000005,395516.738421908,894512.684026286,640509.740172807,0,1350232.57437679,0,0,444046642.226277,1301515955.25825,683423892.764385,0,696720008.378426,0,2.115,49698419.0861073,43287201.9543017,0.6562932771565,1.97654956018123,1.16069941697878,0,0.817139896229845,0.0582882083569378,0.0507688874837167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395516.738421908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515135.699605168,379376.984421118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HR42,3241988772.60994,4.72122287219501,9247813.23200665,27995203.5347381,24045985.7832445,0,66698640.0000005,404718.303370094,834183.657173365,642940.796343435,0,1543977.13121373,0,0,454377239.193605,1213737221.18725,686017829.698445,0,796692199.706282,0,2.115,45441563.1859477,45722719.6384185,0.671561721265612,1.8432442268733,1.1651048542468,0,0.934391109149145,0.0532956048050206,0.0536253558551319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404718.303370094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227540.086610234,0,0,0,0,0,0,0,0,0,606643.570563131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HR43,3214059871.46412,4.72385760431713,9384451.98127836,29899676.410496,24365393.4874379,0,66698640.0000005,410698.117342598,890931.95502074,651481.109289783,0,1296317.33978344,0,0,461090776.340535,1296305994.55518,695130343.612198,0,668899747.328257,0,2.115,42035823.6673961,50597185.9605583,0.681484213356489,1.96863744393355,1.18058117823676,0,0.784511229112144,0.0493012231261418,0.0593423165520404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410698.117342598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362985.989837626,0,0,0,0,0,0,0,0,0,0,527945.965183114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HS35,3292728191.95173,4.73276391200692,0,29474639.3451478,28614956.605378,0,66698640.0000005,0,878266.964992486,765105.791587647,0,2235082.98531279,0,0,0,1277878434.06407,816367879.624019,0,1153302820.4214,0,2.115,16271494.8737164,28907562.9685258,0,1.94065239585423,1.38648609150467,0,1.3526376961588,0.0190838320598241,0.0339038964294087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.58457539702587E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295866.964992486,0,0,0,0,0,0,0,0,0,0,582400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HQ39,3286352325.86947,4.73693956979566,7953517.17798453,26287719.2953782,24625633.2521527,0,66698640.0000005,348075.150021205,783305.104153104,658439.391768789,0,1895004.11038289,0,0,390783970.928807,1139708926.54277,702554831.017298,0,977822120.957569,0,2.115,46239327.9524468,29243148.4705883,0.57757196778983,1.73082102327801,1.19319062647775,0,1.14682721443608,0.0542312538615622,0.0342974839524222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348075.150021205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15851.1185086391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722369.936497857,0,0,0,45084.0491466076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HN39,3284013651.92019,4.7377402127992,3305319.40394848,29556456.6328159,26241442.276234,0,66698640.0000005,144652.927962735,880704.905626218,701642.841610536,0,1975034.83491146,0,0,162401842.223762,1281425637.68615,748652911.998442,0,1019117974.81431,0,2.115,49201675.3176051,23213609.879922,0.240027121283744,1.94603936305257,1.2714817372878,0,1.19526057264229,0.0577056082499142,0.0272258102828829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144652.927962735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32193.9848112991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718101.856765891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130409.064049028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HM39,3285207605.02104,4.73835794693226,2110190.47503718,30208295.5880635,26732535.2436752,0,66698640.0000005,92349.6925618021,900127.997260534,714773.669616985,0,1993593.85026283,0,0,103680999.839135,1309686236.01408,762663505.481323,0,1028694426.73562,0,2.115,57910257.7582479,22572179.192637,0.153238729206772,1.98895737183291,1.29527676093166,0,1.20649220204165,0.0679193671003573,0.0264735158189036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92349.6925618021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45935.390660736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722121.410124699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132071.196475098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HM40,3277851427.62121,4.74224375606883,3339896.2061458,29994674.1721847,26551078.7297308,0,66698640.0000005,146166.135936359,893762.639218853,709921.891169272,0,1907859.16318368,0,0,164100720.81575,1300424640.06343,757486657.877613,0,984455328.202778,0,2.115,43033295.5806996,28350785.0809397,0.242538034536093,1.9748922323862,1.28648461295582,0,1.15460689381207,0.0504710963692341,0.0332508860094207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146166.135936359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7610.19963272774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23311.6274423002,723035.121801049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139805.690342776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HP40,3283931097.99489,4.74267837490631,5370491.90289591,29329370.2109716,24739182.8184267,0,66698640.0000005,235032.468398071,873938.325714291,661475.476428521,0,1794410.83572991,0,0,263870952.270514,1271580263.91429,705794333.349232,0,925915991.236631,0,2.115,85437203.4242844,31332353.7999313,0.389996715533714,1.9310876683615,1.19869246583073,0,1.08594971853558,0.100204022707452,0.0367477839373408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235032.468398071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40869.5447786099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615883.412704215,0,0,0,0,0,0,0,0,0,0,0,0,0,217185.368231466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HS43,3265051753.5883,4.74347853511904,9930464.48300995,26403142.3642446,24635676.8379376,0,66698640.0000005,434593.631641573,786744.408946501,658707.93684325,0,1599267.88121319,0,0,487918270.243994,1144713115.01716,702841368.611748,0,825222226.706005,0,2.115,51840817.6319194,52515955.3774728,0.721134786556467,1.73842064315832,1.19367727030502,0,0.967852216942285,0.0608008953823648,0.0615927227745856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434593.631641573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62215.5519574925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724528.856989009,0,0,0,0,0,0,0,0,0,0,0,0
100,HN40,3283953737.19415,4.74428411212562,4308239.48348379,29688368.048085,25547766.8991894,0,66698640.0000005,188544.397526643,884635.519907181,683095.371636079,0,1889541.8470979,0,0,211678795.103162,1287144681.46495,728862761.535697,0,975003593.102519,0,2.115,52885873.6299775,28378032.3578495,0.312857607584387,1.95472459923425,1.23787094851202,0,1.14352153707459,0.0620265770615735,0.0332828426588048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188544.397526643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23383.5159964606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683025.065248749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178226.938661971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HJ35,3127607144.92823,4.74906997618058,0,38391109.1884402,33702956.6826444,0,66698640.0000005,0,1143954.38582956,901148.574402258,0,753663.976257548,0,0,0,1664453631.38202,961525528.887209,0,388890611.748895,0,2.115,98934900.6843337,13802472.2257719,0,2.52772551866059,1.63301595482023,0,0.456105796170347,0.116034638745147,0.0161880677842635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551200,296053.61132127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296700.774508294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HP41,3275956544.47224,4.75111882250009,7646693.64887582,28817508.4600935,24161632.3501055,0,66698640.0000005,334647.42445846,858686.187726267,646032.950537581,0,1640272.44046086,0,0,375708663.439514,1249388403.14172,689317158.223599,0,846380579.277802,0,2.115,78741844.8997968,36419895.4898141,0.555290923378174,1.89738595884928,1.17070829997955,0,0.992667542779063,0.0923514499319766,0.0427146475820516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334647.42445846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24164.0371863448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599676.036885785,0,0,0,0,0,0,0,0,0,0,0,0,234846.113654137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HR34,3283248493.58847,4.75196333511552,0,30500672.987363,29611064.0658914,0,66698640.0000005,0,908840.077096632,791739.680906187,0,1953428.57472621,0,0,0,1322362312.1756,844786239.526901,0,1007969144.55872,0,2.115,83072006.8488766,25058790.4783685,0,2.00820791782941,1.43475068119782,0,1.18218479774192,0.0974300296242189,0.0293899087221528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196440.077096632,0,0,0,0,0,0,0,0,0,0,712400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HT35,3305716090.7671,4.75458521412126,0,29697616.3515692,28831430.0722126,0,66698640.0000005,0,884911.095100394,770893.852198199,0,2208339.01246624,0,0,0,1287545643.37107,822543740.295478,0,1139502930.43258,0,2.115,22369097.1999238,33754679.4680406,0,1.95533352075842,1.39697492275069,0,1.33645265692088,0.026235333483882,0.0395887802073929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411711.095100394,0,0,0,0,0,0,0,0,0,0,473200,0,0,0,0,0,0
