,pv_pout,wind_pout,curtail_p,bat_pin,bat_pout,el_pin,comp1_hflow,comp1_pin,comp2_hflow,comp2_pin,res_hout,pipe_storage_hout,ug_storage_hout,ug_storage_level,pipe_storage_level,reserve_h_level,bat_e,LOAD,t,time
864,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853495,3.666524500848401,5411.790163252241,0.0,4.999999999999973,2.552865541556509e-14,4380407.171540816,0.0,-0.0,0.0,5.0,864,2021-02-06 00:00:00
865,-0.0,1682660.356442933,0.0,0.0,0.0,1653610.560341998,8.160796617593048,24384.46029336803,3.16079661759305,4665.33580756734,0.0,5.0,0.0,4393606.659743871,0.0,-0.0,0.0,5.0,865,2021-02-06 01:00:00
866,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4404985.527567206,0.0,-0.0,0.0,5.0,866,2021-02-06 02:00:00
867,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4418185.015770259,0.0,-0.0,0.0,5.0,867,2021-02-06 03:00:00
868,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848375,5411.790163252201,0.0,5.0,0.0,4431384.503973314,0.0,-0.0,0.0,5.0,868,2021-02-06 04:00:00
869,-0.0,1766640.250440602,0.0,0.0,0.0,1735780.219215251,8.566315238653944,25596.14993309798,3.566315238653945,5263.881292253223,0.0,5.0,0.0,4444583.992176367,0.0,-0.0,0.0,5.0,869,2021-02-06 05:00:00
870,-0.0,1787392.844229407,0.0,0.0,0.0,1756085.478857619,8.666524500848373,25895.57520853494,3.666524500848552,5411.790163252465,0.0,5.0,0.0,4457422.727035521,0.0,-0.0,0.0,5.0,870,2021-02-06 06:00:00
871,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853494,3.666524500848195,5411.790163251936,0.0,5.0,0.0,4470622.215238576,-6.440421235484893e-10,-0.0,0.0,5.0,871,2021-02-06 07:00:00
872,-0.0,1153445.741402322,0.0,0.0,4.261930685282529e-10,1135803.472018762,5.605347084130947,16748.77708738327,0.6053470841309474,893.4922961772785,0.0,5.0,0.0,4483821.703441628,0.0,-0.0,4.486242826613186e-10,5.0,872,2021-02-06 08:00:00
873,-0.0,295393.1323435619,0.0,0.0,0.0,291100.508099756,1.436621232866816,4292.624243806045,0.0,0.0,0.0,1.436621232866816,3.563378767133184,4486000.9529445,0.0,-0.0,0.0,5.0,873,2021-02-06 09:00:00
874,-0.0,81442.9947846624,0.0,0.0,0.0,80259.47311262095,0.3960915903753149,1183.521672041441,0.0,0.0,0.0,0.396091590375315,4.603908409624686,4473172.78938282,0.0,-0.0,0.0,5.0,874,2021-02-06 10:00:00
875,-0.0,17972.74619537493,0.0,0.0,0.0,17711.567997243,0.08740903551938872,261.1781981319335,0.0,0.0,0.0,0.08740903551938874,4.912590964480612,4456598.719108171,0.0,-0.0,0.0,5.0,875,2021-02-06 11:00:00
876,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4438913.391636041,0.0,-0.0,0.0,5.0,876,2021-02-06 12:00:00
877,-0.0,61892.8849042692,0.0,0.0,0.0,60993.46352587995,0.3010111708130003,899.4213783892451,0.0,0.0,0.0,0.3010111708130003,4.698988829187,4420913.391636041,0.0,-0.0,0.0,5.0,877,2021-02-06 13:00:00
878,-0.0,1711699.669905126,0.0,0.0,0.0,1682023.914628538,8.30102044726436,24803.44909642591,3.30102044726436,4872.306180162195,0.0,5.0,0.0,4403997.031850968,0.0,-0.0,0.0,5.0,878,2021-02-06 14:00:00
